Make,Model,Year,MSRP,Body Size,Body Style,Cylinders,Engine Aspiration,Drivetrain,Transmission,Horsepower,Torque
Audi,A7,2023,75350.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A7,2023,79350.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,A8,2023,87800.0,Large,Sedan,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,Q3,2023,36800.0,Compact,SUV,I4,Turbocharged,AWD,automatic,184.0,221.0
Audi,Q3,2023,40100.0,Compact,SUV,I4,Turbocharged,AWD,automatic,184.0,221.0
Audi,Q3,2023,42500.0,Compact,SUV,I4,Turbocharged,AWD,automatic,228.0,251.0
Audi,Q3,2023,39200.0,Compact,SUV,I4,Turbocharged,AWD,automatic,228.0,251.0
Audi,Q4 Sportback e-tron,2023,58200.0,Midsize,SUV,,Electric Motor,AWD,automatic,295.0,339.0
Audi,Q4 Sportback e-tron,2023,64400.0,Midsize,SUV,,Electric Motor,AWD,automatic,295.0,339.0
Audi,Q4 Sportback e-tron,2023,65900.0,Midsize,SUV,,Electric Motor,AWD,automatic,295.0,339.0
Audi,Q4 e-tron,2023,49800.0,Midsize,SUV,,Electric Motor,RWD,automatic,201.0,229.0
Audi,Q4 e-tron,2023,55200.0,Midsize,SUV,,Electric Motor,AWD,automatic,295.0,339.0
Audi,Q4 e-tron,2023,56000.0,Midsize,SUV,,Electric Motor,RWD,automatic,201.0,229.0
Audi,Q4 e-tron,2023,61400.0,Midsize,SUV,,Electric Motor,AWD,automatic,295.0,339.0
Audi,Q4 e-tron,2023,62900.0,Midsize,SUV,,Electric Motor,AWD,automatic,295.0,339.0
Audi,Q5,2023,44200.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,Q5,2023,49400.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,Q5,2023,51900.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q5,2023,61700.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,362.0,369.0
Audi,Q5,2023,46700.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q5,2023,57400.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,362.0,369.0
Audi,Q5,2023,54900.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,201.0,236.0
Audi,Q5,2023,57400.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q5,2023,67000.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,362.0,369.0
Audi,Q5 Sportback,2023,54600.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q5 Sportback,2023,51000.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q5 Sportback,2023,59700.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q7,2023,59200.0,Large,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q7,2023,64800.0,Large,SUV,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,Q7,2023,63300.0,Large,SUV,I4,Turbocharged,AWD,automatic,261.0,273.0
Audi,Q7,2023,68400.0,Large,SUV,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,Q7,2023,74400.0,Large,SUV,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,Q8,2023,72800.0,Large,SUV,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,Q8,2023,77300.0,Large,SUV,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,Q8,2023,83100.0,Large,SUV,V6,Turbocharged,AWD,automatic,335.0,369.0
Audi,R8,2023,249900.0,Compact,Coupe,V10,Naturally Aspirated,RWD,automatic,602.0,413.0
Audi,R8,2023,158600.0,Compact,Coupe,V10,Naturally Aspirated,RWD,automatic,562.0,406.0
Audi,R8,2023,209700.0,Compact,Coupe,V10,Naturally Aspirated,AWD,automatic,602.0,413.0
Audi,R8,2023,171000.0,Compact,Convertible,V10,Naturally Aspirated,RWD,automatic,562.0,406.0
Audi,R8,2023,222100.0,Compact,Convertible,V10,Naturally Aspirated,AWD,automatic,602.0,413.0
Audi,RS 3,2023,60900.0,Compact,Sedan,I5,Turbocharged,AWD,automatic,401.0,369.0
Audi,RS 5,2023,77900.0,Midsize,Coupe,V6,Twin-Turbo,AWD,automatic,444.0,442.0
Audi,RS 5,2023,78200.0,Midsize,Hatchback,V6,Twin-Turbo,AWD,automatic,444.0,442.0
Audi,RS 6,2023,121900.0,Large,Wagon,V8,Twin-Turbo,AWD,automatic,591.0,590.0
Audi,RS 7,2023,123900.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,591.0,590.0
Audi,RS Q8,2023,125800.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,591.0,590.0
Audi,RS e-tron GT,2023,143900.0,Large,Sedan,,Electric Motor,AWD,automatic,637.0,612.0
Audi,S3,2023,46800.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,306.0,295.0
Audi,S3,2023,49500.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,306.0,295.0
Audi,S3,2023,53500.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,306.0,295.0
Audi,S4,2023,52800.0,Midsize,Sedan,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S4,2023,56800.0,Midsize,Sedan,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S4,2023,61100.0,Midsize,Sedan,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,55800.0,Midsize,Hatchback,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,64400.0,Midsize,Convertible,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,55800.0,Midsize,Coupe,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,68400.0,Midsize,Convertible,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,59800.0,Midsize,Coupe,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,59800.0,Midsize,Hatchback,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,72500.0,Midsize,Convertible,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,63900.0,Midsize,Coupe,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S5,2023,64200.0,Midsize,Hatchback,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,S6,2023,73700.0,Large,Sedan,V6,Twincharged,AWD,automatic,444.0,442.0
Audi,S6,2023,78400.0,Large,Sedan,V6,Twincharged,AWD,automatic,444.0,442.0
Audi,S6,2023,82500.0,Large,Sedan,V6,Twincharged,AWD,automatic,444.0,442.0
Audi,S7,2023,83500.0,Large,Sedan,V6,Twincharged,AWD,automatic,444.0,442.0
Audi,S7,2023,87700.0,Large,Sedan,V6,Twincharged,AWD,automatic,444.0,442.0
Audi,S7,2023,91500.0,Large,Sedan,V6,Twincharged,AWD,automatic,444.0,442.0
Audi,S8,2023,120500.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,563.0,590.0
Audi,SQ5,2023,56500.0,Midsize,SUV,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,SQ5,2023,60900.0,Midsize,SUV,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,SQ5,2023,66100.0,Midsize,SUV,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,SQ5 Sportback,2023,59900.0,Midsize,SUV,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,SQ5 Sportback,2023,63300.0,Midsize,SUV,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,SQ5 Sportback,2023,68500.0,Midsize,SUV,V6,Turbocharged,AWD,automatic,349.0,369.0
Audi,SQ7,2023,90200.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,500.0,568.0
Audi,SQ7,2023,94900.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,500.0,568.0
Audi,SQ8,2023,95500.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,500.0,568.0
Audi,SQ8,2023,101500.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,500.0,568.0
Audi,TT,2023,52200.0,Compact,Coupe,I4,Turbocharged,AWD,automatic,228.0,258.0
Audi,TT,2023,56300.0,Compact,Convertible,I4,Turbocharged,AWD,automatic,228.0,258.0
Audi,TTS,2023,61900.0,Compact,Coupe,I4,Turbocharged,AWD,automatic,288.0,280.0
Audi,e-tron,2023,86400.0,Midsize,SUV,,Electric Motor,AWD,automatic,402.0,490.0
Audi,e-tron,2023,70800.0,Midsize,SUV,,Electric Motor,AWD,automatic,402.0,490.0
Audi,e-tron,2023,77800.0,Midsize,SUV,,Electric Motor,AWD,automatic,402.0,490.0
Audi,e-tron GT,2023,104900.0,Large,Sedan,,Electric Motor,AWD,automatic,522.0,472.0
Audi,e-tron GT,2023,111300.0,Large,Sedan,,Electric Motor,AWD,automatic,522.0,472.0
Audi,e-tron S,2023,88200.0,Midsize,SUV,,Electric Motor,AWD,automatic,496.0,717.0
Audi,e-tron S,2023,95300.0,Midsize,SUV,,Electric Motor,AWD,automatic,496.0,717.0
Audi,e-tron S Sportback,2023,90800.0,Midsize,SUV,,Electric Motor,AWD,automatic,496.0,717.0
Audi,e-tron S Sportback,2023,97900.0,Midsize,SUV,,Electric Motor,AWD,automatic,496.0,717.0
Audi,e-tron Sportback,2023,81000.0,Midsize,SUV,,Electric Motor,AWD,automatic,402.0,490.0
Audi,e-tron Sportback,2023,74000.0,Midsize,SUV,,Electric Motor,AWD,automatic,402.0,490.0
Audi,e-tron Sportback,2023,89300.0,Midsize,SUV,,Electric Motor,AWD,automatic,402.0,490.0
BMW,2 Series,2023,38200.0,Compact,Coupe,I4,Turbocharged,RWD,automatic,255.0,295.0
BMW,2 Series,2023,40200.0,Compact,Coupe,I4,Turbocharged,AWD,automatic,255.0,295.0
BMW,2 Series,2023,48900.0,Compact,Coupe,I6,Turbocharged,RWD,automatic,382.0,369.0
BMW,2 Series,2023,50900.0,Compact,Coupe,I6,Turbocharged,AWD,automatic,382.0,369.0
BMW,2 Series Gran Coupe,2023,36600.0,Compact,Sedan,I4,Turbocharged,FWD,automatic,228.0,258.0
BMW,2 Series Gran Coupe,2023,38600.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,228.0,258.0
BMW,2 Series Gran Coupe,2023,46400.0,Compact,Sedan,I4,Turbocharged,AWD,automatic,302.0,331.0
BMW,3 Series,2023,44900.0,Midsize,Sedan,I4,Turbocharged,RWD,automatic,288.0,310.0
BMW,3 Series,2023,46900.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,288.0,310.0
BMW,3 Series,2023,43800.0,Midsize,Sedan,I4,Turbocharged,RWD,automatic,255.0,295.0
BMW,3 Series,2023,45800.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,255.0,295.0
BMW,3 Series,2023,56400.0,Midsize,Sedan,I6,Turbocharged,RWD,automatic,382.0,368.0
BMW,3 Series,2023,58400.0,Midsize,Sedan,I6,Turbocharged,AWD,automatic,382.0,368.0
BMW,4 Series,2023,47400.0,Midsize,Coupe,I4,Turbocharged,RWD,automatic,255.0,295.0
BMW,4 Series,2023,55500.0,Midsize,Convertible,I4,Turbocharged,RWD,automatic,255.0,295.0
BMW,4 Series,2023,57500.0,Midsize,Convertible,I4,Turbocharged,AWD,automatic,255.0,295.0
BMW,4 Series,2023,49400.0,Midsize,Coupe,I4,Turbocharged,AWD,automatic,255.0,295.0
BMW,4 Series,2023,66250.0,Midsize,Convertible,I6,Turbocharged,RWD,automatic,382.0,369.0
BMW,4 Series,2023,58250.0,Midsize,Coupe,I6,Turbocharged,RWD,automatic,382.0,369.0
BMW,4 Series,2023,68250.0,Midsize,Convertible,I6,Turbocharged,AWD,automatic,382.0,369.0
BMW,4 Series,2023,60250.0,Midsize,Coupe,I6,Turbocharged,AWD,automatic,382.0,369.0
BMW,4 Series Gran Coupe,2023,45900.0,Midsize,Sedan,I4,Turbocharged,RWD,automatic,255.0,294.0
BMW,4 Series Gran Coupe,2023,47900.0,Midsize,Sedan,I4,Turbocharged,AWD,automatic,255.0,294.0
BMW,4 Series Gran Coupe,2023,57450.0,Midsize,Sedan,I6,Turbocharged,RWD,automatic,382.0,369.0
BMW,4 Series Gran Coupe,2023,59450.0,Midsize,Sedan,I6,Turbocharged,AWD,automatic,382.0,369.0
BMW,5 Series,2023,56400.0,Large,Sedan,I4,Turbocharged,RWD,automatic,288.0,310.0
BMW,5 Series,2023,58700.0,Large,Sedan,I4,Turbocharged,AWD,automatic,288.0,310.0
BMW,5 Series,2023,54800.0,Large,Sedan,I4,Turbocharged,RWD,automatic,248.0,257.0
BMW,5 Series,2023,57100.0,Large,Sedan,I4,Turbocharged,AWD,automatic,248.0,257.0
BMW,5 Series,2023,61600.0,Large,Sedan,I6,Turbocharged,RWD,automatic,335.0,331.0
BMW,5 Series,2023,63900.0,Large,Sedan,I6,Turbocharged,AWD,automatic,335.0,331.0
BMW,5 Series,2023,79900.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,7 Series,2023,93300.0,Large,Sedan,I6,Turbocharged,RWD,automatic,375.0,383.0
BMW,7 Series,2023,113600.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,536.0,553.0
BMW,8 Series,2023,97100.0,Midsize,Convertible,I6,Turbocharged,RWD,automatic,335.0,368.0
BMW,8 Series,2023,87500.0,Midsize,Coupe,I6,Turbocharged,RWD,automatic,335.0,368.0
BMW,8 Series,2023,90400.0,Midsize,Coupe,I6,Turbocharged,AWD,automatic,335.0,368.0
BMW,8 Series,2023,100000.0,Midsize,Convertible,I6,Turbocharged,AWD,automatic,335.0,368.0
BMW,8 Series,2023,102500.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,8 Series,2023,112100.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,8 Series Gran Coupe,2023,87500.0,Large,Sedan,I6,Turbocharged,RWD,automatic,335.0,368.0
BMW,8 Series Gran Coupe,2023,90400.0,Large,Sedan,I6,Turbocharged,AWD,automatic,335.0,368.0
BMW,8 Series Gran Coupe,2023,102500.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,ALPINA B8 Gran Coupe,2023,144900.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,612.0,590.0
BMW,ALPINA XB7,2023,145000.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,630.0,590.0
BMW,M2,2023,62200.0,Compact,Coupe,I6,Twin-Turbo,RWD,manual,453.0,406.0
BMW,M3,2023,72800.0,Midsize,Sedan,I6,Twin-Turbo,RWD,manual,473.0,406.0
BMW,M3,2023,76700.0,Midsize,Sedan,I6,Twin-Turbo,RWD,automatic,503.0,479.0
BMW,M3,2023,80800.0,Midsize,Sedan,I6,Twin-Turbo,AWD,automatic,503.0,479.0
BMW,M4,2023,74700.0,Midsize,Coupe,I6,Twin-Turbo,RWD,manual,473.0,406.0
BMW,M4,2023,78600.0,Midsize,Coupe,I6,Twin-Turbo,RWD,automatic,503.0,479.0
BMW,M4,2023,82700.0,Midsize,Coupe,I6,Twin-Turbo,AWD,automatic,503.0,479.0
BMW,M4,2023,89700.0,Midsize,Convertible,I6,Twin-Turbo,AWD,automatic,503.0,479.0
BMW,M4 CSL,2023,139900.0,Midsize,Coupe,I6,Twin-Turbo,RWD,automatic,543.0,479.0
BMW,M5,2023,107900.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,600.0,553.0
BMW,M8,2023,134100.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,617.0,553.0
BMW,M8,2023,143700.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,617.0,553.0
BMW,M8 Gran Coupe,2023,134100.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,617.0,553.0
BMW,X1,2023,38600.0,Compact,SUV,I4,Turbocharged,AWD,automatic,241.0,295.0
BMW,X2,2023,36600.0,Compact,SUV,I4,Turbocharged,FWD,automatic,228.0,258.0
BMW,X2,2023,38600.0,Compact,SUV,I4,Turbocharged,AWD,automatic,228.0,258.0
BMW,X3,2023,59950.0,Midsize,SUV,I6,Turbocharged,AWD,automatic,382.0,369.0
BMW,X3,2023,45400.0,Midsize,SUV,I4,Turbocharged,RWD,automatic,248.0,258.0
BMW,X3,2023,47400.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,248.0,258.0
BMW,X3 M,2023,72900.0,Midsize,SUV,I6,Twin-Turbo,AWD,automatic,473.0,457.0
BMW,X4,2023,64650.0,Midsize,SUV,I6,Turbocharged,AWD,automatic,382.0,369.0
BMW,X4,2023,53400.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,248.0,258.0
BMW,X4 M,2023,76400.0,Midsize,SUV,I6,Twin-Turbo,AWD,automatic,473.0,457.0
BMW,X5,2023,85400.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,X5,2023,61600.0,Large,SUV,I6,Turbocharged,RWD,automatic,335.0,331.0
BMW,X5,2023,63900.0,Large,SUV,I6,Turbocharged,AWD,automatic,335.0,331.0
BMW,X5,2023,65700.0,Large,SUV,I6,Turbocharged,AWD,automatic,389.0,443.0
BMW,X5 M,2023,108900.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,600.0,553.0
BMW,X6,2023,89100.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,X6,2023,70100.0,Large,SUV,I6,Turbocharged,AWD,automatic,335.0,331.0
BMW,X6 M,2023,113700.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,600.0,553.0
BMW,X7,2023,103100.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,523.0,553.0
BMW,X7,2023,77850.0,Large,SUV,I6,Turbocharged,AWD,automatic,375.0,398.0
BMW,XM,2023,159000.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,644.0,590.0
BMW,Z4,2023,65300.0,Compact,Convertible,I6,Turbocharged,RWD,automatic,382.0,369.0
BMW,Z4,2023,52800.0,Compact,Convertible,I4,Turbocharged,RWD,automatic,255.0,295.0
BMW,i4,2023,67300.0,Midsize,Sedan,,Electric Motor,AWD,automatic,536.0,586.0
BMW,i4,2023,51400.0,Midsize,Sedan,,Electric Motor,RWD,automatic,281.0,295.0
BMW,i4,2023,55900.0,Midsize,Sedan,,Electric Motor,RWD,automatic,335.0,317.0
BMW,i7,2023,119300.0,Large,Sedan,,Electric Motor,AWD,automatic,536.0,549.0
BMW,iX,2023,108900.0,Large,SUV,,Electric Motor,AWD,automatic,610.0,811.0
BMW,iX,2023,84100.0,Large,SUV,,Electric Motor,AWD,automatic,516.0,564.0
Bentley,Bentayga,2023,231300.0,Large,SUV,V6,Turbocharged,AWD,automatic,456.0,516.0
Bentley,Bentayga,2023,236900.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Bentayga,2023,197300.0,Large,SUV,V6,Turbocharged,AWD,automatic,456.0,516.0
Bentley,Bentayga,2023,239300.0,Large,SUV,V6,Turbocharged,AWD,automatic,456.0,516.0
Bentley,Bentayga,2023,225500.0,Large,SUV,V6,Turbocharged,AWD,automatic,456.0,516.0
Bentley,Bentayga,2023,231100.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Bentayga,2023,264600.0,Large,SUV,W12,Twin-Turbo,AWD,automatic,626.0,664.0
Bentley,Bentayga,2023,197300.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Bentayga EWB,2023,263500.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Bentayga EWB,2023,226900.0,Large,SUV,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,282800.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,306600.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,341900.0,Midsize,Coupe,W12,Twin-Turbo,AWD,automatic,650.0,664.0
Bentley,Continental,2023,266000.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,288500.0,Midsize,Coupe,W12,Twin-Turbo,AWD,automatic,650.0,664.0
Bentley,Continental,2023,235600.0,Midsize,Coupe,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,311000.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,326200.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,376100.0,Midsize,Convertible,W12,Twin-Turbo,AWD,automatic,650.0,664.0
Bentley,Continental,2023,292500.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Continental,2023,317300.0,Midsize,Convertible,W12,Twin-Turbo,AWD,automatic,650.0,664.0
Bentley,Continental,2023,259200.0,Midsize,Convertible,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Flying Spur,2023,249100.0,Large,Sedan,V6,Twin-Turbo,AWD,automatic,536.0,553.0
Bentley,Flying Spur,2023,250300.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Flying Spur,2023,214800.0,Large,Sedan,V6,Twin-Turbo,AWD,automatic,536.0,553.0
Bentley,Flying Spur,2023,297400.0,Large,Sedan,V6,Twin-Turbo,AWD,automatic,536.0,553.0
Bentley,Flying Spur,2023,299200.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Flying Spur,2023,315200.0,Large,Sedan,W12,Twin-Turbo,AWD,automatic,626.0,664.0
Bentley,Flying Spur,2023,240500.0,Large,Sedan,V6,Twin-Turbo,AWD,automatic,536.0,553.0
Bentley,Flying Spur,2023,241200.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Bentley,Flying Spur,2023,258700.0,Large,Sedan,W12,Twin-Turbo,AWD,automatic,626.0,664.0
Bentley,Flying Spur,2023,208600.0,Large,Sedan,V8,Twin-Turbo,AWD,automatic,542.0,568.0
Ford,Bronco,2023,48685.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,46895.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,34095.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,34890.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,37745.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,38540.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,38085.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,38880.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,40370.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,39575.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,43035.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,41545.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,40750.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,42240.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,53895.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,46295.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,44305.0,Compact,Convertible SUV,I4,Turbocharged,4WD,manual,300.0,325.0
Ford,Bronco,2023,69185.0,Midsize,Convertible SUV,V6,Twin-Turbo,4WD,automatic,330.0,415.0
Ford,Bronco,2023,66895.0,Compact,Convertible SUV,V6,Twin-Turbo,4WD,automatic,330.0,415.0
Ford,Bronco,2023,45745.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,43655.0,Compact,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,47335.0,Midsize,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,45245.0,Compact,Convertible SUV,I4,Turbocharged,4WD,automatic,300.0,325.0
Ford,Bronco,2023,76580.0,Midsize,Convertible SUV,V6,Twin-Turbo,4WD,automatic,418.0,440.0
Ford,Bronco,2023,55620.0,Midsize,Convertible SUV,V6,Twin-Turbo,4WD,automatic,330.0,415.0
Ford,Bronco,2023,54580.0,Compact,Convertible SUV,V6,Twin-Turbo,4WD,automatic,330.0,415.0
Ford,Bronco Sport,2023,37340.0,Compact,SUV,I4,Turbocharged,AWD,automatic,250.0,277.0
Ford,Bronco Sport,2023,29215.0,Compact,SUV,I3,Turbocharged,AWD,automatic,181.0,190.0
Ford,Bronco Sport,2023,31230.0,Compact,SUV,I3,Turbocharged,AWD,automatic,181.0,190.0
Ford,Bronco Sport,2023,32650.0,Compact,SUV,I3,Turbocharged,AWD,automatic,181.0,190.0
Ford,Bronco Sport,2023,44655.0,Compact,SUV,I4,Turbocharged,AWD,automatic,250.0,277.0
Ford,Bronco Sport,2023,35615.0,Compact,SUV,I3,Turbocharged,AWD,automatic,181.0,190.0
Ford,E-Transit Cargo Van,2023,57810.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2023,58970.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2023,55000.0,Midsize,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2023,53790.0,Midsize,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2023,54555.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,E-Transit Cargo Van,2023,55770.0,Large,Cargo Van,,Electric Motor,RWD,automatic,266.0,317.0
Ford,Edge,2023,37945.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Edge,2023,39345.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Edge,2023,46485.0,Midsize,SUV,V6,Twin-Turbo,AWD,automatic,335.0,380.0
Ford,Edge,2023,43100.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Edge,2023,43100.0,Midsize,SUV,I4,Turbocharged,AWD,automatic,250.0,280.0
Ford,Escape,2023,31515.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,180.0,199.0
Ford,Escape,2023,29345.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,180.0,199.0
Ford,Escape,2023,33215.0,Midsize,SUV,I4,Naturally Aspirated,AWD,automatic,192.0,155.0
Ford,Escape,2023,31345.0,Midsize,SUV,I4,Naturally Aspirated,FWD,automatic,192.0,155.0
Ford,Escape,2023,28000.0,Midsize,SUV,I3,Turbocharged,FWD,automatic,180.0,199.0
Ford,Escape,2023,29500.0,Midsize,SUV,I3,Turbocharged,AWD,automatic,180.0,199.0
